TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating,VisitDate
33144,70595,2017,4,3,673,4.0,2017-04-01
33145,69994,2017,6,3,673,5.0,2017-06-01
33146,57488,2017,5,4,673,5.0,2017-05-01
33147,81291,2017,6,2,673,5.0,2017-06-01
33150,41554,2017,6,3,673,5.0,2017-06-01
33151,74254,2016,8,2,673,5.0,2016-08-01
33152,78324,2017,6,2,673,5.0,2017-06-01
33153,1625,2017,6,3,673,5.0,2017-06-01
33155,25546,2017,6,3,673,4.0,2017-06-01
33157,29111,2017,6,2,673,3.0,2017-06-01
33158,44147,2017,6,4,673,3.0,2017-06-01
33159,71969,2017,6,4,673,4.0,2017-06-01
33161,27473,2017,6,2,673,3.0,2017-06-01
33162,8773,2017,6,2,673,3.0,2017-06-01
33163,50236,2017,6,4,673,4.0,2017-06-01
33164,71712,2017,6,3,673,4.0,2017-06-01
33166,7533,2017,6,2,673,4.0,2017-06-01
33167,71208,2017,6,2,673,4.0,2017-06-01
33168,14680,2017,6,3,673,4.0,2017-06-01
33169,72263,2017,6,3,673,5.0,2017-06-01
33170,45611,2017,6,2,673,3.0,2017-06-01
33171,11013,2017,5,2,673,3.0,2017-05-01
33173,31223,2017,6,4,673,3.0,2017-06-01
33174,49840,2017,6,2,673,5.0,2017-06-01
33177,37079,2017,6,2,673,2.0,2017-06-01
33178,64988,2017,4,4,673,4.0,2017-04-01
33180,21325,2017,6,2,673,5.0,2017-06-01
33181,77793,2017,6,2,673,5.0,2017-06-01
33182,52074,2017,6,3,673,5.0,2017-06-01
33183,42200,2017,6,4,673,3.0,2017-06-01
33184,49613,2017,5,2,673,4.0,2017-05-01
33186,4506,2016,8,2,673,4.0,2016-08-01
33187,55205,2017,5,2,673,4.0,2017-05-01
33188,8766,2017,6,2,673,3.0,2017-06-01
33189,84764,2017,5,3,673,4.0,2017-05-01
33190,2790,2017,6,5,673,4.0,2017-06-01
33194,9807,2017,6,5,673,5.0,2017-06-01
33195,21236,2017,6,2,673,5.0,2017-06-01
33196,9962,2017,5,3,673,3.0,2017-05-01
33197,77446,2016,7,4,673,4.0,2016-07-01
33198,18825,2017,4,5,673,5.0,2017-04-01
33199,79048,2017,5,2,673,3.0,2017-05-01
33200,70275,2017,6,2,673,4.0,2017-06-01
33202,42221,2017,6,5,673,5.0,2017-06-01
33203,52276,2017,4,3,673,4.0,2017-04-01
33204,7593,2017,5,3,673,3.0,2017-05-01
33205,39105,2017,5,2,673,2.0,2017-05-01
33206,34755,2017,5,2,673,3.0,2017-05-01
33207,14827,2017,5,3,673,4.0,2017-05-01
33208,50203,2017,5,2,673,3.0,2017-05-01
33209,50821,2017,5,4,673,4.0,2017-05-01
33210,43298,2017,4,3,673,4.0,2017-04-01
33211,72170,2017,5,3,673,5.0,2017-05-01
33212,2644,2017,5,4,673,5.0,2017-05-01
33214,15853,2017,5,2,673,3.0,2017-05-01
33215,25889,2017,5,2,673,3.0,2017-05-01
33216,59672,2017,5,2,673,5.0,2017-05-01
33219,39046,2017,2,4,673,4.0,2017-02-01
33220,47779,2017,4,3,673,3.0,2017-04-01
33222,29217,2017,4,5,673,3.0,2017-04-01
33223,37295,2017,5,2,673,4.0,2017-05-01
33224,19844,2017,5,2,673,3.0,2017-05-01
33225,32460,2017,5,5,673,5.0,2017-05-01
33226,51204,2017,5,2,673,3.0,2017-05-01
33227,70083,2017,5,4,673,4.0,2017-05-01
33228,71312,2017,5,4,673,3.0,2017-05-01
33229,21640,2017,5,2,673,3.0,2017-05-01
33230,51142,2017,4,4,673,5.0,2017-04-01
33231,7334,2017,5,2,673,3.0,2017-05-01
33232,49036,2017,5,4,673,3.0,2017-05-01
33233,20713,2017,5,4,673,4.0,2017-05-01
33234,5076,2017,5,3,673,3.0,2017-05-01
33235,70812,2017,5,4,673,4.0,2017-05-01
33237,65804,2017,5,2,673,3.0,2017-05-01
33238,9666,2017,4,2,673,4.0,2017-04-01
33239,23142,2017,4,2,673,5.0,2017-04-01
33242,16776,2017,5,2,673,2.0,2017-05-01
33243,79875,2017,4,2,673,4.0,2017-04-01
33247,41246,2017,5,2,673,2.0,2017-05-01
33252,18270,2017,4,2,673,5.0,2017-04-01
33253,55052,2017,5,2,673,4.0,2017-05-01
33254,28196,2017,5,4,673,4.0,2017-05-01
33256,85597,2017,5,3,673,1.0,2017-05-01
33257,56946,2017,5,3,673,3.0,2017-05-01
33260,12672,2017,5,2,673,3.0,2017-05-01
33262,21306,2017,4,2,673,4.0,2017-04-01
33263,4171,2017,5,4,673,5.0,2017-05-01
33266,78461,2017,5,2,673,5.0,2017-05-01
33268,30318,2017,4,2,673,4.0,2017-04-01
33269,20350,2017,5,2,673,4.0,2017-05-01
33270,39883,2017,5,2,673,4.0,2017-05-01
33271,83704,2016,10,2,673,4.0,2016-10-01
33273,53405,2017,5,2,673,5.0,2017-05-01
33274,68542,2017,4,4,673,3.0,2017-04-01
33276,45860,2017,5,2,673,5.0,2017-05-01
33277,77481,2017,4,3,673,4.0,2017-04-01
33278,77609,2017,4,3,673,4.0,2017-04-01
33279,31965,2017,5,2,673,3.0,2017-05-01
33280,62054,2017,5,5,673,4.0,2017-05-01
33281,26147,2017,5,2,673,4.0,2017-05-01
33283,1088,2017,4,2,673,4.0,2017-04-01
33284,25423,2017,5,3,673,2.0,2017-05-01
33285,53427,2017,4,4,673,5.0,2017-04-01
33288,21962,2017,4,4,673,4.0,2017-04-01
33289,11431,2016,9,2,673,3.0,2016-09-01
33290,15034,2017,3,5,673,3.0,2017-03-01
33291,78367,2017,4,2,673,5.0,2017-04-01
33292,62463,2017,4,2,673,4.0,2017-04-01
33295,54005,2017,4,4,673,4.0,2017-04-01
33296,66608,2016,12,3,673,5.0,2016-12-01
33297,79098,2017,4,2,673,4.0,2017-04-01
33299,24749,2017,1,5,673,5.0,2017-01-01
33300,69129,2017,4,2,673,5.0,2017-04-01
33303,56482,2017,4,2,673,4.0,2017-04-01
33304,49330,2017,4,2,673,2.0,2017-04-01
33305,87310,2017,4,4,673,5.0,2017-04-01
33306,75071,2017,4,3,673,2.0,2017-04-01
33307,5515,2017,4,2,673,4.0,2017-04-01
33308,80032,2017,4,5,673,3.0,2017-04-01
33309,36269,2017,4,3,673,5.0,2017-04-01
33312,61467,2017,4,2,673,4.0,2017-04-01
33313,23552,2017,4,5,673,5.0,2017-04-01
33314,36168,2017,2,5,673,1.0,2017-02-01
33315,46870,2017,4,2,673,2.0,2017-04-01
33316,17625,2017,4,5,673,1.0,2017-04-01
33318,54866,2017,4,2,673,2.0,2017-04-01
33319,7862,2017,4,2,673,3.0,2017-04-01
33323,10005,2017,4,4,673,5.0,2017-04-01
33325,19150,2017,4,2,673,3.0,2017-04-01
33326,30466,2017,4,4,673,5.0,2017-04-01
33327,6996,2017,2,3,673,4.0,2017-02-01
33328,29157,2017,4,3,673,4.0,2017-04-01
33329,52094,2017,4,4,673,1.0,2017-04-01
33330,21592,2017,4,2,673,4.0,2017-04-01
33331,7661,2017,4,2,673,5.0,2017-04-01
33332,52998,2017,4,4,673,4.0,2017-04-01
33334,80361,2017,4,3,673,3.0,2017-04-01
33335,55712,2017,4,4,673,3.0,2017-04-01
33336,34783,2017,4,2,673,3.0,2017-04-01
33337,41442,2017,4,4,673,4.0,2017-04-01
33338,81312,2017,4,2,673,4.0,2017-04-01
33339,69806,2017,3,2,673,5.0,2017-03-01
33340,49593,2017,3,2,673,5.0,2017-03-01
33341,38834,2017,4,4,673,3.0,2017-04-01
33344,74217,2017,4,4,673,5.0,2017-04-01
33345,55663,2016,10,3,673,5.0,2016-10-01
33346,46903,2017,4,2,673,2.0,2017-04-01
33347,54442,2017,4,4,673,2.0,2017-04-01
33348,230,2017,4,3,673,3.0,2017-04-01
33349,28551,2017,4,4,673,1.0,2017-04-01
33350,26333,2017,4,4,673,4.0,2017-04-01
33351,64664,2017,4,4,673,5.0,2017-04-01
33355,60735,2017,4,2,673,5.0,2017-04-01
33357,20924,2017,3,2,673,2.0,2017-03-01
33358,2797,2017,3,2,673,4.0,2017-03-01
33359,1368,2017,4,2,673,1.0,2017-04-01
33360,41532,2017,2,2,673,3.0,2017-02-01
33361,1374,2017,4,5,673,2.0,2017-04-01
33362,28541,2017,4,3,673,3.0,2017-04-01
33363,64931,2017,3,3,673,1.0,2017-03-01
33364,62406,2017,3,4,673,4.0,2017-03-01
33365,20386,2017,4,2,673,1.0,2017-04-01
33366,845,2017,3,2,673,4.0,2017-03-01
33368,32894,2016,6,3,673,5.0,2016-06-01
33370,7785,2017,3,4,673,3.0,2017-03-01
33372,49600,2017,3,2,673,5.0,2017-03-01
33373,70503,2017,3,2,673,4.0,2017-03-01
33374,33937,2017,3,5,673,2.0,2017-03-01
33375,8409,2017,3,2,673,1.0,2017-03-01
33376,64848,2017,3,3,673,4.0,2017-03-01
33377,42747,2017,3,2,673,5.0,2017-03-01
33378,1948,2017,3,4,673,5.0,2017-03-01
33379,63862,2017,3,4,673,1.0,2017-03-01
33380,46506,2017,3,2,673,2.0,2017-03-01
33381,29593,2017,1,3,673,4.0,2017-01-01
33382,73382,2017,3,2,673,3.0,2017-03-01
33384,26989,2017,3,2,673,1.0,2017-03-01
33386,69837,2017,3,5,673,2.0,2017-03-01
33388,67304,2016,4,2,673,5.0,2016-04-01
33389,2243,2017,3,4,673,5.0,2017-03-01
33391,4135,2017,3,2,673,2.0,2017-03-01
33392,55076,2017,3,2,673,2.0,2017-03-01
33393,26827,2017,3,4,673,5.0,2017-03-01
33394,47560,2017,3,4,673,5.0,2017-03-01
33395,73595,2016,4,3,673,3.0,2016-04-01
33397,1252,2017,3,2,673,4.0,2017-03-01
33398,2418,2017,3,2,673,3.0,2017-03-01
33399,73786,2017,3,2,673,4.0,2017-03-01
33400,73412,2017,3,3,673,3.0,2017-03-01
33401,42772,2017,3,2,673,3.0,2017-03-01
33403,58021,2017,3,2,673,3.0,2017-03-01
33404,65607,2017,3,2,673,5.0,2017-03-01
33406,49096,2017,3,2,673,1.0,2017-03-01
33407,20010,2017,3,4,673,5.0,2017-03-01
33408,21803,2017,3,5,673,4.0,2017-03-01
33410,60748,2017,3,4,673,4.0,2017-03-01
33411,71087,2017,2,2,673,2.0,2017-02-01
33412,48256,2017,3,4,673,4.0,2017-03-01
33413,25980,2017,3,4,673,2.0,2017-03-01
33415,57540,2017,3,4,673,2.0,2017-03-01
33416,19700,2017,3,2,673,1.0,2017-03-01
33417,33962,2017,3,2,673,1.0,2017-03-01
33419,3062,2017,3,2,673,5.0,2017-03-01
33420,42494,2017,2,4,673,4.0,2017-02-01
33421,6072,2017,2,2,673,4.0,2017-02-01
33423,9660,2017,2,2,673,4.0,2017-02-01
33425,28705,2017,3,4,673,5.0,2017-03-01
33426,47289,2017,1,3,673,2.0,2017-01-01
33427,87635,2016,9,5,673,5.0,2016-09-01
33429,64371,2017,2,2,673,4.0,2017-02-01
33430,14633,2017,1,3,673,3.0,2017-01-01
33431,23753,2017,2,2,673,2.0,2017-02-01
33434,78330,2017,2,2,673,3.0,2017-02-01
33436,62791,2017,2,2,673,4.0,2017-02-01
33437,9755,2017,2,4,673,5.0,2017-02-01
33438,17749,2017,2,5,673,5.0,2017-02-01
33442,26223,2017,2,2,673,1.0,2017-02-01
33443,32606,2017,2,4,673,3.0,2017-02-01
33444,57837,2017,2,5,673,5.0,2017-02-01
33445,58904,2016,12,2,673,1.0,2016-12-01
33447,54420,2017,2,2,673,4.0,2017-02-01
33451,34637,2017,2,2,673,4.0,2017-02-01
33452,33358,2017,2,2,673,5.0,2017-02-01
33453,28819,2017,2,4,673,2.0,2017-02-01
33456,77243,2017,2,2,673,4.0,2017-02-01
33459,31279,2017,2,2,673,2.0,2017-02-01
33463,24255,2017,2,2,673,4.0,2017-02-01
33464,21292,2017,2,4,673,1.0,2017-02-01
33465,30759,2017,2,4,673,3.0,2017-02-01
33468,80979,2016,12,2,673,2.0,2016-12-01
33469,48732,2017,2,2,673,3.0,2017-02-01
33470,28437,2017,2,5,673,4.0,2017-02-01
33471,11457,2016,10,2,673,5.0,2016-10-01
33472,13033,2017,1,4,673,3.0,2017-01-01
33473,85343,2017,2,2,673,3.0,2017-02-01
33480,9791,2017,2,3,673,1.0,2017-02-01
33481,53243,2017,1,4,673,3.0,2017-01-01
33484,21127,2016,11,2,673,5.0,2016-11-01
33485,16999,2016,12,2,673,5.0,2016-12-01
33486,17925,2017,1,3,673,5.0,2017-01-01
33487,34126,2016,11,2,673,3.0,2016-11-01
33488,6797,2016,6,2,673,5.0,2016-06-01
33490,32586,2017,1,3,673,4.0,2017-01-01
33491,6771,2017,1,3,673,4.0,2017-01-01
33492,57879,2017,1,4,673,5.0,2017-01-01
33493,53351,2017,1,3,673,4.0,2017-01-01
33495,59846,2016,9,2,673,5.0,2016-09-01
33496,83928,2016,12,2,673,5.0,2016-12-01
33497,44085,2017,1,3,673,1.0,2017-01-01
33499,53543,2016,12,2,673,4.0,2016-12-01
33500,35245,2017,1,2,673,1.0,2017-01-01
33502,336,2016,12,3,673,3.0,2016-12-01
33503,55202,2017,1,3,673,3.0,2017-01-01
33504,72058,2017,1,2,673,1.0,2017-01-01
33506,24482,2017,1,3,673,5.0,2017-01-01
33507,70309,2017,1,5,673,1.0,2017-01-01
33508,48566,2017,1,2,673,4.0,2017-01-01
33510,86999,2017,1,2,673,1.0,2017-01-01
33511,7554,2016,5,3,673,5.0,2016-05-01
33512,16726,2017,1,2,673,2.0,2017-01-01
33513,54816,2017,1,2,673,1.0,2017-01-01
33514,37743,2017,1,2,673,1.0,2017-01-01
33515,36006,2017,1,2,673,3.0,2017-01-01
33517,49227,2016,12,3,673,1.0,2016-12-01
33518,79084,2016,6,2,673,2.0,2016-06-01
33520,62217,2017,1,4,673,5.0,2017-01-01
33521,40020,2017,1,2,673,3.0,2017-01-01
33522,14560,2017,1,3,673,5.0,2017-01-01
33523,35329,2016,12,5,673,5.0,2016-12-01
33524,6350,2017,1,3,673,1.0,2017-01-01
33525,60519,2016,12,2,673,4.0,2016-12-01
33526,51100,2016,12,3,673,4.0,2016-12-01
33527,54865,2017,1,2,673,2.0,2017-01-01
33528,1373,2016,12,3,673,4.0,2016-12-01
33529,11251,2016,12,3,673,2.0,2016-12-01
33530,75758,2016,12,2,673,2.0,2016-12-01
33531,25986,2017,1,4,673,1.0,2017-01-01
33532,11914,2016,12,2,673,3.0,2016-12-01
33533,78224,2016,12,2,673,4.0,2016-12-01
33536,32141,2017,1,3,673,1.0,2017-01-01
33537,51462,2016,12,4,673,2.0,2016-12-01
33539,87578,2016,12,2,673,3.0,2016-12-01
33540,46464,2017,1,2,673,2.0,2017-01-01
33542,48656,2016,12,4,673,1.0,2016-12-01
33543,64596,2017,1,2,673,5.0,2017-01-01
33545,3386,2017,1,2,673,3.0,2017-01-01
33546,87956,2016,12,3,673,1.0,2016-12-01
33547,15077,2017,1,3,673,1.0,2017-01-01
33549,42430,2017,1,4,673,5.0,2017-01-01
33550,61254,2016,12,2,673,2.0,2016-12-01
33551,29470,2017,1,4,673,1.0,2017-01-01
33552,58378,2016,12,2,673,1.0,2016-12-01
33553,66312,2017,1,3,673,5.0,2017-01-01
33554,14489,2017,1,3,673,2.0,2017-01-01
33556,864,2016,12,2,673,1.0,2016-12-01
33557,14323,2016,12,2,673,2.0,2016-12-01
33558,54816,2016,11,3,673,2.0,2016-11-01
33559,53010,2016,12,3,673,1.0,2016-12-01
33560,23722,2016,12,3,673,1.0,2016-12-01
33561,27680,2016,12,3,673,2.0,2016-12-01
33562,60815,2016,12,3,673,1.0,2016-12-01
33563,43940,2016,12,3,673,3.0,2016-12-01
33564,81273,2016,12,2,673,3.0,2016-12-01
33565,42882,2016,12,2,673,1.0,2016-12-01
33566,54013,2016,12,2,673,3.0,2016-12-01
33567,64387,2016,12,3,673,4.0,2016-12-01
33568,66223,2016,12,5,673,5.0,2016-12-01
33569,48856,2016,6,3,673,3.0,2016-06-01
33570,62327,2016,12,3,673,1.0,2016-12-01
33572,12845,2016,12,4,673,1.0,2016-12-01
33573,87880,2016,12,2,673,2.0,2016-12-01
33574,58404,2016,12,4,673,1.0,2016-12-01
33575,5049,2016,12,2,673,1.0,2016-12-01
33576,46869,2016,12,5,673,1.0,2016-12-01
33577,14289,2016,12,3,673,1.0,2016-12-01
33579,67032,2016,12,2,673,2.0,2016-12-01
33580,38950,2016,12,2,673,5.0,2016-12-01
33581,83451,2016,12,2,673,1.0,2016-12-01
33584,73086,2016,10,4,673,4.0,2016-10-01
33585,15128,2016,11,2,673,5.0,2016-11-01
33586,53694,2016,12,4,673,1.0,2016-12-01
33587,56740,2016,12,4,673,5.0,2016-12-01
33588,44503,2016,12,3,673,1.0,2016-12-01
33589,7506,2016,12,2,673,5.0,2016-12-01
33590,12102,2016,12,2,673,4.0,2016-12-01
33591,64539,2016,12,3,673,2.0,2016-12-01
33593,5210,2016,10,4,673,5.0,2016-10-01
33594,2909,2016,12,3,673,1.0,2016-12-01
33595,32413,2016,11,2,673,4.0,2016-11-01
33596,45637,2016,12,4,673,2.0,2016-12-01
33597,73715,2016,12,4,673,4.0,2016-12-01
33598,21203,2016,4,4,673,2.0,2016-04-01
33599,23919,2016,12,3,673,4.0,2016-12-01
33601,37675,2016,12,3,673,1.0,2016-12-01
33602,43733,2016,12,4,673,3.0,2016-12-01
33603,38777,2016,12,3,673,1.0,2016-12-01
33604,56972,2016,12,2,673,4.0,2016-12-01
33605,72414,2016,12,4,673,4.0,2016-12-01
33606,34872,2016,12,4,673,3.0,2016-12-01
33607,16985,2016,12,4,673,5.0,2016-12-01
33608,15510,2016,12,3,673,5.0,2016-12-01
33609,69431,2016,1,2,673,5.0,2016-01-01
33610,59742,2016,12,4,673,2.0,2016-12-01
33611,59782,2016,12,2,673,4.0,2016-12-01
33612,64161,2016,12,3,673,4.0,2016-12-01
33613,8911,2016,11,2,673,3.0,2016-11-01
33614,36917,2016,12,5,673,4.0,2016-12-01
33615,42746,2016,12,2,673,2.0,2016-12-01
33616,65819,2016,11,4,673,5.0,2016-11-01
33617,78745,2016,12,3,673,5.0,2016-12-01
33618,20688,2016,12,2,673,3.0,2016-12-01
33619,68182,2016,8,2,673,4.0,2016-08-01
33620,18290,2016,12,3,673,3.0,2016-12-01
33622,64424,2016,12,5,673,5.0,2016-12-01
33623,66275,2016,9,2,673,4.0,2016-09-01
33624,81553,2016,11,4,673,5.0,2016-11-01
33625,47306,2016,12,3,673,5.0,2016-12-01
33626,22537,2016,11,2,673,5.0,2016-11-01
33627,59551,2016,11,4,673,4.0,2016-11-01
33628,32747,2016,10,2,673,5.0,2016-10-01
33630,4494,2016,11,2,673,4.0,2016-11-01
33631,54372,2016,11,3,673,5.0,2016-11-01
33632,36172,2016,12,2,673,2.0,2016-12-01
33633,1709,2016,12,5,673,1.0,2016-12-01
33635,76729,2016,12,2,673,5.0,2016-12-01
33636,70403,2016,11,2,673,3.0,2016-11-01
33637,43391,2016,11,2,673,2.0,2016-11-01
33638,22099,2016,11,4,673,5.0,2016-11-01
33640,76009,2016,11,3,673,5.0,2016-11-01
33641,67295,2016,11,3,673,4.0,2016-11-01
33642,31684,2016,11,2,673,4.0,2016-11-01
33643,44615,2016,11,2,673,3.0,2016-11-01
33644,61153,2016,11,2,673,3.0,2016-11-01
33645,4977,2016,11,5,673,4.0,2016-11-01
33646,87655,2016,11,2,673,3.0,2016-11-01
33647,74672,2016,11,2,673,5.0,2016-11-01
33650,40497,2016,11,4,673,5.0,2016-11-01
33651,68735,2016,11,4,673,4.0,2016-11-01
33652,9817,2016,11,4,673,4.0,2016-11-01
33653,16219,2016,11,5,673,4.0,2016-11-01
33655,41902,2016,11,2,673,3.0,2016-11-01
33658,79091,2016,11,2,673,4.0,2016-11-01
33659,1512,2016,11,2,673,3.0,2016-11-01
33660,3473,2016,11,2,673,5.0,2016-11-01
33661,31123,2016,11,2,673,4.0,2016-11-01
33662,80606,2016,6,2,673,4.0,2016-06-01
33663,48484,2016,9,2,673,2.0,2016-09-01
33664,27722,2016,11,2,673,5.0,2016-11-01
33666,78418,2016,10,2,673,3.0,2016-10-01
33669,46662,2016,10,2,673,3.0,2016-10-01
33671,82278,2016,11,2,673,4.0,2016-11-01
33672,1171,2016,11,2,673,5.0,2016-11-01
33673,63065,2016,11,2,673,4.0,2016-11-01
33674,56951,2016,11,4,673,4.0,2016-11-01
33675,67350,2016,11,4,673,4.0,2016-11-01
33676,80645,2016,11,2,673,5.0,2016-11-01
33677,34209,2016,5,3,673,5.0,2016-05-01
33678,63553,2016,11,2,673,4.0,2016-11-01
33679,25187,2016,10,3,673,5.0,2016-10-01
33680,87957,2016,7,2,673,4.0,2016-07-01
33682,54885,2016,10,2,673,2.0,2016-10-01
33683,80497,2016,11,2,673,4.0,2016-11-01
33685,44787,2016,11,2,673,3.0,2016-11-01
33686,51604,2016,10,2,673,4.0,2016-10-01
33687,54250,2016,10,3,673,4.0,2016-10-01
33688,74878,2016,10,3,673,5.0,2016-10-01
33689,38126,2016,10,2,673,4.0,2016-10-01
33691,39733,2016,11,5,673,4.0,2016-11-01
33692,32668,2016,10,5,673,5.0,2016-10-01
33693,15763,2016,10,2,673,5.0,2016-10-01
33694,52246,2016,10,2,673,4.0,2016-10-01
33697,32756,2016,5,5,673,5.0,2016-05-01
33702,52633,2016,10,2,673,3.0,2016-10-01
33703,51708,2016,10,2,673,4.0,2016-10-01
33704,54651,2016,10,4,673,5.0,2016-10-01
33705,69009,2016,10,3,673,5.0,2016-10-01
33706,3181,2016,10,4,673,5.0,2016-10-01
33707,33130,2016,10,3,673,5.0,2016-10-01
33708,14388,2016,9,4,673,2.0,2016-09-01
33710,11114,2016,10,2,673,5.0,2016-10-01
33711,52242,2016,8,3,673,5.0,2016-08-01
33712,36088,2016,10,2,673,3.0,2016-10-01
33714,58696,2016,10,2,673,4.0,2016-10-01
33715,16999,2016,10,2,673,4.0,2016-10-01
33716,67321,2016,10,3,673,5.0,2016-10-01
33718,34396,2016,10,3,673,4.0,2016-10-01
33719,30145,2016,10,2,673,4.0,2016-10-01
33720,70197,2016,9,4,673,4.0,2016-09-01
33721,36112,2016,10,2,673,5.0,2016-10-01
33722,40273,2016,8,4,673,5.0,2016-08-01
33723,84891,2016,10,2,673,5.0,2016-10-01
33725,59453,2016,9,3,673,4.0,2016-09-01
33726,74868,2016,10,2,673,4.0,2016-10-01
33727,49062,2016,10,4,673,5.0,2016-10-01
33732,41350,2016,10,2,673,1.0,2016-10-01
33733,67430,2016,10,3,673,5.0,2016-10-01
33734,87283,2016,10,2,673,5.0,2016-10-01
33735,13211,2016,10,3,673,4.0,2016-10-01
33737,53080,2016,9,3,673,5.0,2016-09-01
33738,45611,2016,10,2,673,4.0,2016-10-01
33739,34237,2015,11,4,673,5.0,2015-11-01
33741,13583,2016,10,2,673,5.0,2016-10-01
33742,18116,2016,6,2,673,3.0,2016-06-01
33743,54849,2016,10,2,673,4.0,2016-10-01
33744,13695,2016,10,3,673,4.0,2016-10-01
33746,59925,2016,9,2,673,5.0,2016-09-01
33747,71717,2016,5,2,673,3.0,2016-05-01
33748,66395,2016,10,2,673,5.0,2016-10-01
33749,48928,2016,10,2,673,3.0,2016-10-01
33750,73948,2015,11,4,673,3.0,2015-11-01
33752,46642,2016,10,2,673,4.0,2016-10-01
33753,72439,2016,10,2,673,2.0,2016-10-01
33754,28331,2016,10,3,673,3.0,2016-10-01
33756,18419,2016,10,4,673,4.0,2016-10-01
33757,4034,2016,10,4,673,5.0,2016-10-01
33758,79293,2015,11,3,673,4.0,2015-11-01
33759,27139,2016,10,2,673,4.0,2016-10-01
33760,42918,2016,10,4,673,5.0,2016-10-01
33761,2317,2016,10,4,673,5.0,2016-10-01
33762,85696,2016,10,4,673,4.0,2016-10-01
33763,39803,2016,10,4,673,5.0,2016-10-01
33764,33479,2016,9,4,673,4.0,2016-09-01
33765,33032,2016,9,5,673,5.0,2016-09-01
33767,54680,2016,10,3,673,5.0,2016-10-01
33768,22182,2016,9,2,673,5.0,2016-09-01
33770,18637,2016,9,3,673,4.0,2016-09-01
33771,65104,2016,9,2,673,2.0,2016-09-01
33772,50264,2016,10,5,673,3.0,2016-10-01
33773,74126,2016,9,3,673,5.0,2016-09-01
33774,84399,2016,10,4,673,4.0,2016-10-01
33775,13274,2016,10,4,673,5.0,2016-10-01
33776,56920,2016,10,2,673,3.0,2016-10-01
33778,77635,2016,10,2,673,2.0,2016-10-01
33779,6730,2016,9,2,673,3.0,2016-09-01
33780,20386,2016,9,4,673,5.0,2016-09-01
33782,11957,2016,9,4,673,3.0,2016-09-01
33783,51680,2015,11,4,673,5.0,2015-11-01
33784,18350,2016,2,4,673,4.0,2016-02-01
33786,4581,2016,10,2,673,4.0,2016-10-01
33788,55880,2016,7,3,673,3.0,2016-07-01
33789,4630,2016,9,3,673,2.0,2016-09-01
33790,38826,2016,9,2,673,4.0,2016-09-01
33791,38603,2016,9,2,673,5.0,2016-09-01
33792,35436,2016,9,3,673,4.0,2016-09-01
33793,18957,2016,9,4,673,5.0,2016-09-01
33794,37092,2016,9,2,673,2.0,2016-09-01
33795,87795,2016,9,2,673,4.0,2016-09-01
33796,25252,2016,8,2,673,5.0,2016-08-01
33798,87081,2016,9,2,673,5.0,2016-09-01
33799,1573,2016,9,3,673,4.0,2016-09-01
33800,45845,2016,9,2,673,5.0,2016-09-01
33801,67305,2016,9,1,673,4.0,2016-09-01
33802,13431,2016,9,3,673,5.0,2016-09-01
33803,56862,2016,9,2,673,3.0,2016-09-01
33804,73021,2016,9,2,673,3.0,2016-09-01
33805,23137,2016,9,2,673,2.0,2016-09-01
33807,52558,2016,9,2,673,5.0,2016-09-01
33808,58684,2016,9,2,673,5.0,2016-09-01
33809,9445,2016,9,5,673,3.0,2016-09-01
33810,87370,2016,9,4,673,3.0,2016-09-01
33811,81103,2016,9,2,673,5.0,2016-09-01
33812,35995,2016,9,4,673,4.0,2016-09-01
33813,16995,2016,8,4,673,4.0,2016-08-01
33814,85323,2016,9,2,673,2.0,2016-09-01
33815,72523,2016,9,2,673,3.0,2016-09-01
33816,24487,2016,9,2,673,5.0,2016-09-01
33818,88099,2016,9,2,673,5.0,2016-09-01
33819,19407,2016,9,2,673,3.0,2016-09-01
33820,13761,2016,9,4,673,3.0,2016-09-01
33821,30439,2016,9,2,673,5.0,2016-09-01
33823,29870,2016,9,2,673,5.0,2016-09-01
33824,45517,2016,9,2,673,5.0,2016-09-01
33825,80596,2016,7,4,673,5.0,2016-07-01
33826,23109,2016,9,2,673,4.0,2016-09-01
33827,79566,2016,9,2,673,5.0,2016-09-01
33829,69530,2016,9,2,673,4.0,2016-09-01
33830,48183,2016,9,3,673,2.0,2016-09-01
33831,41262,2016,9,2,673,4.0,2016-09-01
33832,37779,2016,9,2,673,5.0,2016-09-01
33833,85793,2016,9,2,673,4.0,2016-09-01
33834,83946,2016,9,4,673,3.0,2016-09-01
33836,12296,2016,9,2,673,5.0,2016-09-01
33837,59181,2016,9,4,673,5.0,2016-09-01
33838,46394,2016,9,2,673,4.0,2016-09-01
33839,20155,2016,8,2,673,3.0,2016-08-01
33841,48651,2016,9,2,673,4.0,2016-09-01
33842,62125,2016,9,2,673,2.0,2016-09-01
33843,57757,2016,9,2,673,5.0,2016-09-01
33844,75694,2016,9,3,673,5.0,2016-09-01
33845,49436,2016,9,2,673,4.0,2016-09-01
33846,22535,2016,9,4,673,3.0,2016-09-01
33847,23044,2016,9,5,673,4.0,2016-09-01
33848,48220,2016,9,2,673,5.0,2016-09-01
33850,2003,2016,9,2,673,5.0,2016-09-01
33851,83879,2016,9,4,673,3.0,2016-09-01
33852,35417,2016,7,2,673,4.0,2016-07-01
