UserId,ContinentId,RegionId,CountryId,CityId
44134,4,15,109,4616.0
44135,5,21,163,426.0
44138,5,21,162,7671.0
44141,5,21,163,8906.0
44146,3,14,106,3552.0
44147,5,21,163,1722.0
44153,4,15,109,5352.0
44154,3,11,71,2409.0
44164,2,8,51,1133.0
44165,5,21,158,7253.0
44167,4,16,115,5566.0
44168,2,8,51,672.0
44169,5,21,158,7193.0
44170,5,17,128,6073.0
44172,3,14,101,3014.0
44174,4,15,109,4940.0
44176,3,14,101,3098.0
44177,3,14,106,3551.0
44182,4,15,109,4395.0
44184,4,15,109,3915.0
44189,4,15,109,3687.0
44190,2,8,48,545.0
44193,5,21,162,7778.0
44194,5,21,158,7195.0
44195,5,21,162,667.0
44199,2,8,51,1133.0
44203,4,16,115,5487.0
44204,5,21,163,8340.0
44213,5,21,159,7334.0
44215,4,15,109,1434.0
44216,2,8,51,1133.0
44222,2,8,51,1133.0
44223,4,15,109,4599.0
44224,5,21,158,7195.0
44226,4,15,109,1434.0
44229,4,16,110,5466.0
44230,5,19,143,6559.0
44231,2,8,51,767.0
44234,2,8,50,616.0
44235,2,8,51,1133.0
44237,4,15,109,3915.0
44238,3,12,89,2623.0
44243,5,17,121,2043.0
44244,5,21,163,743.0
44247,5,19,145,6701.0
44248,3,11,71,2400.0
44249,3,12,89,2623.0
44252,5,19,145,6701.0
44255,2,8,51,1133.0
44260,2,8,48,441.0
44263,2,8,51,1133.0
44265,2,8,51,1551.0
44270,3,14,101,3098.0
44273,2,8,51,1133.0
44275,5,19,145,6656.0
44276,3,14,101,3297.0
44279,3,12,89,2617.0
44282,4,15,109,535.0
44289,5,21,163,426.0
44292,3,14,107,3632.0
44294,2,8,51,1542.0
44300,5,21,163,426.0
44303,5,21,163,1011.0
44305,2,8,51,1133.0
44311,3,14,106,3551.0
44312,3,14,101,3098.0
44314,4,15,109,935.0
44318,5,21,163,8652.0
44321,2,8,51,2062.0
44322,5,21,163,426.0
44323,3,14,107,3567.0
44324,4,15,109,1434.0
44327,4,15,109,4940.0
44331,5,20,157,7170.0
44334,2,8,48,335.0
44339,2,8,51,1804.0
44343,3,12,89,2623.0
44344,5,21,163,5146.0
44348,5,21,163,9094.0
44350,4,15,109,5368.0
44352,3,14,101,3258.0
44354,2,8,51,1133.0
44357,2,8,48,335.0
44358,2,8,51,1133.0
44363,5,21,163,8029.0
44366,5,21,163,8892.0
44372,4,15,109,4277.0
44374,2,6,38,246.0
44375,3,14,103,3367.0
44378,3,14,106,3551.0
44381,2,8,51,1133.0
44383,2,8,51,1133.0
44384,2,8,51,819.0
44385,4,15,109,3687.0
44388,3,0,62,2253.0
44392,5,21,162,667.0
44396,5,21,162,667.0
44398,3,11,73,2445.0
44403,2,8,51,1133.0
44409,5,20,150,692.0
44410,3,14,106,3551.0
44414,5,21,162,7632.0
44418,4,15,109,3828.0
44419,5,21,163,9057.0
44421,5,21,163,426.0
44424,2,8,48,491.0
44426,5,21,163,426.0
44428,5,21,163,8426.0
44429,4,15,109,3922.0
44431,4,16,115,5488.0
44434,5,21,163,8230.0
44437,5,21,163,1228.0
44445,2,8,51,1552.0
44449,5,20,157,7052.0
44450,5,21,162,7671.0
44453,5,20,157,7112.0
44456,2,9,56,2233.0
44458,5,21,158,7313.0
44460,5,21,162,7684.0
44467,4,15,109,535.0
44468,5,21,162,667.0
44470,4,15,109,535.0
44472,2,8,51,1366.0
44473,3,14,101,3279.0
44475,3,14,101,3013.0
44484,2,8,51,1133.0
44485,2,8,51,947.0
44500,2,8,51,1995.0
44501,2,8,51,1974.0
44503,3,14,103,3354.0
44507,2,8,51,1974.0
44508,3,11,69,2282.0
44509,3,14,101,3098.0
44510,5,21,163,8893.0
44513,5,17,121,2043.0
44514,5,20,157,7094.0
44529,3,14,101,3013.0
44530,2,8,51,1552.0
44534,5,21,163,8513.0
44535,3,14,103,3354.0
44536,2,8,51,665.0
44537,2,8,51,867.0
44539,3,12,88,2615.0
44541,3,13,93,2835.0
44544,2,8,51,1743.0
44545,5,21,163,8151.0
44546,4,15,109,3750.0
44548,2,8,51,1007.0
44552,5,21,163,972.0
44557,4,15,109,1434.0
44558,3,14,106,3551.0
44561,5,17,125,5875.0
44562,5,21,163,8652.0
44565,5,21,163,781.0
44569,4,15,109,3915.0
44571,5,21,163,426.0
44572,3,13,93,2690.0
44573,5,21,163,855.0
44574,3,14,103,3385.0
44575,2,8,51,1133.0
44576,3,14,101,3013.0
44578,3,14,101,3061.0
44583,2,8,51,1376.0
44584,3,14,106,3551.0
44585,4,15,109,5033.0
44586,3,14,101,3013.0
44587,3,14,106,3551.0
44588,2,8,51,1133.0
44590,2,8,51,394.0
44592,3,14,106,3551.0
44603,4,16,115,5487.0
44609,5,21,162,7857.0
44610,4,15,109,4272.0
44611,5,21,163,426.0
44615,4,15,109,935.0
44616,4,15,109,5294.0
44632,4,15,109,3854.0
44634,4,15,109,1434.0
44636,4,16,115,390.0
44637,4,15,109,4816.0
44640,4,15,109,4956.0
44643,5,19,142,6509.0
44645,2,8,51,1051.0
44650,5,17,131,6129.0
44651,2,8,51,1133.0
44656,4,15,109,1434.0
44657,4,15,109,5368.0
44661,4,15,109,1434.0
44665,4,15,109,3973.0
44670,5,20,156,7035.0
44673,4,15,109,1434.0
44674,3,14,106,3551.0
44675,5,21,163,8686.0
44680,4,16,115,5671.0
44683,5,21,163,337.0
44684,5,21,163,4575.0
44690,2,8,51,1552.0
44691,2,8,51,1376.0
44694,4,15,109,5084.0
44696,3,14,106,3551.0
44698,3,14,105,1399.0
44699,4,15,109,4713.0
44701,4,15,109,1434.0
44702,4,15,109,3687.0
44703,1,4,22,136.0
44704,4,15,109,4606.0
44705,3,11,69,2282.0
44707,2,8,51,1674.0
44709,2,8,51,1133.0
44712,2,8,51,1133.0
44716,2,8,51,1924.0
44718,5,21,163,9023.0
44719,2,8,51,1133.0
44720,3,14,105,3477.0
44721,3,13,93,2787.0
44722,3,11,71,2409.0
44726,5,21,161,7631.0
44729,2,8,51,1376.0
44731,3,13,93,2690.0
44734,4,15,109,1434.0
44737,3,13,93,2905.0
44745,3,13,93,2787.0
44746,2,8,51,1133.0
44747,4,15,109,3915.0
44748,4,15,109,4637.0
44752,2,8,48,426.0
44755,2,8,51,1133.0
44756,5,21,163,426.0
44759,1,4,22,136.0
44762,4,15,109,3764.0
44764,5,21,163,426.0
44767,2,8,51,1133.0
44769,2,8,48,554.0
44770,5,21,163,1025.0
44771,2,8,51,1794.0
44773,5,21,163,426.0
44775,2,8,51,1623.0
44777,2,8,51,1133.0
44778,2,8,51,1551.0
44779,5,21,163,426.0
44783,3,14,101,3013.0
44784,2,8,48,545.0
44785,5,21,162,667.0
44787,4,15,109,4815.0
44790,3,11,71,2351.0
44791,3,13,93,2682.0
44797,4,15,109,1434.0
44800,2,8,51,2062.0
44802,4,15,109,4940.0
44803,2,8,51,1451.0
44804,4,15,109,4295.0
44807,4,15,109,4411.0
44809,5,21,163,8132.0
44810,5,20,157,7112.0
44811,5,17,123,5782.0
44813,3,13,93,2706.0
44814,2,8,51,1133.0
44815,4,15,109,5267.0
44817,3,11,69,2266.0
44819,4,15,109,1434.0
44821,4,16,115,5506.0
44824,2,8,51,1133.0
44828,2,8,51,735.0
44833,2,8,51,716.0
44834,3,14,105,3469.0
44835,5,19,142,6524.0
44836,4,15,109,535.0
44845,5,21,163,778.0
44848,2,8,48,545.0
44849,2,8,51,1987.0
44850,5,20,155,7009.0
44851,5,21,163,8582.0
44853,3,11,71,2391.0
44854,2,8,48,554.0
44868,5,20,151,6833.0
44871,5,21,163,426.0
44873,5,21,163,426.0
44874,5,21,163,8322.0
44875,3,14,106,3551.0
44876,3,13,93,2708.0
44879,3,14,106,3551.0
44882,2,8,51,394.0
44885,2,8,51,1629.0
44887,5,21,163,1346.0
44891,4,15,109,3772.0
44892,4,16,115,5639.0
44895,4,15,109,1434.0
44900,5,21,163,426.0
44903,2,8,51,947.0
44909,3,14,106,3551.0
44910,3,11,69,2277.0
44912,5,21,159,7468.0
44915,4,16,115,5671.0
44917,4,15,109,4940.0
44919,5,21,163,426.0
44920,2,8,51,970.0
44923,5,19,144,6586.0
44925,5,21,163,426.0
44929,4,15,109,3945.0
44930,5,21,163,426.0
44932,1,4,22,167.0
44935,4,15,109,1434.0
44937,5,19,144,6582.0
44938,2,8,51,1987.0
44939,2,8,48,378.0
44941,4,15,109,3915.0
44942,4,15,109,3773.0
44943,2,8,51,765.0
44948,5,21,163,1743.0
44949,2,8,51,1552.0
44951,5,20,157,7169.0
44952,5,21,163,426.0
44956,4,15,109,4997.0
44957,5,21,160,968.0
44958,5,17,125,5954.0
44959,4,15,109,3974.0
44962,2,9,54,2198.0
44963,4,15,109,4433.0
44966,2,8,51,1847.0
44972,4,15,109,535.0
44973,4,15,109,4940.0
44975,4,15,109,1434.0
44976,5,21,163,855.0
44978,3,14,106,3551.0
44979,2,8,51,1133.0
44980,4,15,109,3750.0
44984,4,15,109,1434.0
44987,3,14,101,3095.0
44988,4,16,115,5572.0
44989,2,8,51,1133.0
44991,5,21,162,667.0
44992,4,15,109,5020.0
44993,2,8,51,1955.0
44995,2,8,51,1475.0
44997,2,8,51,1276.0
45002,4,15,109,4100.0
45005,2,8,51,1540.0
45006,3,14,106,3551.0
45015,3,14,106,3551.0
45019,2,8,48,446.0
45020,4,15,109,535.0
45021,4,15,109,1434.0
45024,2,8,51,1133.0
45026,2,8,51,2035.0
45030,3,11,69,2311.0
45031,5,21,163,8341.0
45032,3,14,106,3536.0
45034,3,14,105,3454.0
45044,2,9,54,2201.0
45046,2,8,51,1133.0
45048,3,13,93,2838.0
45056,5,21,158,7281.0
45058,2,9,54,2209.0
45059,3,12,79,2522.0
45065,1,4,22,102.0
45068,4,15,109,1434.0
45069,5,17,125,5954.0
45071,3,14,106,3555.0
45079,5,19,141,6424.0
45084,3,12,89,2623.0
45085,3,11,69,2322.0
45086,2,8,48,358.0
45088,5,21,163,426.0
45089,4,15,109,4940.0
45091,4,15,109,3915.0
45092,4,15,109,3687.0
45095,5,20,157,7126.0
45096,2,8,48,570.0
45099,4,15,109,4272.0
45102,3,14,107,3632.0
45103,4,15,109,535.0
45113,4,15,109,3915.0
45114,2,8,51,1757.0
45115,4,15,109,4940.0
45116,4,15,109,4940.0
45120,5,21,163,3763.0
45121,3,11,69,2282.0
45125,5,19,145,6651.0
45126,5,21,162,7866.0
45127,4,15,109,535.0
45128,4,15,109,4303.0
45129,2,8,51,811.0
45130,2,8,51,1018.0
45133,2,8,51,1552.0
45135,4,15,109,535.0
45136,2,8,51,1133.0
45138,2,8,51,1133.0
45149,4,15,109,4940.0
45157,5,17,127,6062.0
45160,2,8,51,1133.0
45164,3,14,101,3102.0
45166,2,8,51,1133.0
45171,5,19,142,6512.0
45172,2,8,51,1133.0
45173,4,15,109,4943.0
45178,4,15,109,3687.0
45182,4,15,109,4819.0
45185,4,15,109,1434.0
45191,5,21,163,8221.0
45192,4,16,115,5506.0
45193,4,15,109,1434.0
45194,2,8,51,753.0
45195,4,15,109,3915.0
45197,4,15,109,3687.0
45200,4,15,109,4940.0
45201,4,15,109,3687.0
45202,4,15,109,1434.0
45203,4,15,109,1434.0
45207,4,15,109,4940.0
45208,5,21,163,426.0
45209,4,15,109,4940.0
45210,4,16,115,5675.0
45211,2,8,51,380.0
45213,5,21,163,9009.0
45216,4,15,109,4223.0
45217,5,21,163,8136.0
45218,4,15,109,4325.0
45219,2,8,51,1720.0
45221,5,21,159,7494.0
45223,2,8,50,615.0
45226,5,21,163,5382.0
45229,3,14,101,3140.0
45230,5,21,159,7494.0
45232,5,21,163,8586.0
45234,3,14,106,3551.0
45235,4,16,115,390.0
45236,2,8,51,1133.0
45237,5,21,163,1346.0
45240,4,15,109,1434.0
45246,4,15,109,4260.0
45249,2,8,51,1133.0
45250,4,15,109,3915.0
45252,5,17,124,5802.0
45253,5,21,163,426.0
45262,4,15,109,4940.0
45263,4,15,109,5215.0
45267,5,21,160,968.0
45274,5,17,135,6254.0
45276,3,14,101,3098.0
45293,2,8,51,1133.0
45296,4,15,109,4940.0
45298,4,15,109,1434.0
45300,5,17,125,5946.0
45304,4,15,109,5192.0
45310,3,14,106,3551.0
45313,2,8,51,1133.0
45315,2,8,51,765.0
45319,3,14,101,3260.0
45321,2,8,51,1133.0
45322,2,8,51,1133.0
45323,2,8,51,1040.0
45324,2,8,51,1133.0
45325,3,14,101,3098.0
45329,3,14,101,3098.0
45331,5,19,144,6609.0
45333,3,14,103,3362.0
45339,2,8,51,1133.0
45346,3,11,73,2429.0
45348,2,8,51,1133.0
45355,3,14,105,1399.0
45356,2,8,51,1133.0
45358,4,15,109,1434.0
45359,3,14,106,3551.0
45363,4,15,109,1434.0
45364,3,13,93,2819.0
45368,3,14,101,3071.0
45370,3,14,103,3336.0
45371,3,14,106,3551.0
45372,2,8,51,1133.0
45373,4,15,109,4940.0
45374,3,14,101,3220.0
45378,3,12,89,2623.0
45380,3,14,103,3354.0
45381,2,8,51,1133.0
45382,3,11,69,2298.0
45383,3,14,101,3071.0
45384,3,14,107,3567.0
45389,5,17,134,6190.0
45391,5,21,158,7214.0
45397,3,14,106,3551.0
45399,2,8,48,554.0
45400,5,21,162,667.0
45401,4,15,109,3687.0
45404,5,17,125,5909.0
45405,2,8,51,1133.0
45407,5,20,151,6912.0
45408,3,14,101,3098.0
45410,3,13,93,2745.0
45415,4,15,109,4960.0
45420,4,15,109,3915.0
45422,2,8,51,279.0
45423,3,14,106,3551.0
45424,4,15,109,4940.0
45425,4,15,109,4940.0
45428,5,21,163,8097.0
45429,5,19,145,6701.0
45432,2,8,51,1526.0
45436,5,21,163,780.0
45437,4,16,115,5596.0
45442,2,8,51,1748.0
45445,5,21,163,9140.0
45446,1,4,22,175.0
45447,3,14,106,3551.0
45450,4,16,115,5524.0
45452,3,11,74,2473.0
45457,3,14,106,3551.0
45458,2,8,51,1133.0
45461,4,16,115,390.0
45462,5,21,163,9127.0
45463,4,15,109,4571.0
45465,4,15,109,3915.0
45480,4,15,109,1434.0
45483,5,21,163,9037.0
45484,4,15,109,5291.0
45490,4,15,109,4174.0
45492,5,17,135,6213.0
45494,3,14,101,3098.0
45495,2,8,51,1133.0
45496,5,21,163,8458.0
45498,2,8,51,1133.0
45501,4,15,109,5226.0
45502,2,8,48,573.0
45510,2,8,51,1133.0
45511,4,15,109,3755.0
45512,4,15,109,535.0
45517,3,14,103,3354.0
45521,3,14,106,3551.0
45522,3,14,106,3551.0
45525,4,15,109,1434.0
45526,5,21,163,5134.0
45528,3,11,69,2266.0
45531,4,15,109,1434.0
45532,2,8,51,1711.0
45533,5,21,163,8929.0
45534,4,15,109,1434.0
45539,2,8,51,1133.0
45540,4,15,109,535.0
45542,5,21,163,9009.0
45545,3,14,106,3551.0
45548,2,8,51,892.0
45549,2,8,48,370.0
45553,3,14,108,3671.0
45556,5,21,163,426.0
45557,1,5,27,220.0
45561,5,21,163,8219.0
45564,5,21,163,9009.0
45567,2,8,51,1133.0
45570,3,11,73,2445.0
45571,2,8,51,1552.0
45573,3,13,93,2838.0
45574,3,13,93,2835.0
45575,3,14,103,3350.0
45580,2,8,51,1804.0
45582,5,17,125,5967.0
45583,2,8,51,1129.0
45586,3,14,101,3071.0
45587,2,8,48,545.0
45592,5,20,150,6775.0
45593,3,11,71,2409.0
45594,2,8,48,545.0
45597,2,8,51,1133.0
45599,2,8,51,672.0
45601,1,3,14,52.0
45602,4,15,109,1434.0
45603,3,14,101,3076.0
45607,3,13,93,2819.0
45610,5,21,163,5097.0
45611,5,21,163,8513.0
45612,5,21,163,426.0
45614,2,8,51,1376.0
45616,3,14,101,3017.0
45620,4,15,109,3687.0
45625,4,15,109,535.0
45626,2,8,51,1631.0
45629,4,15,109,1434.0
45630,3,14,106,3551.0
45633,5,21,163,1346.0
45634,3,11,71,2396.0
45636,5,21,163,8729.0
45637,3,14,106,3551.0
45639,4,15,109,3915.0
45640,5,21,163,426.0
45643,4,15,109,1434.0
45644,2,9,55,2225.0
45645,3,14,101,3013.0
45648,5,17,123,5782.0
45649,5,20,151,6898.0
45650,2,8,48,26.0
45652,3,12,89,2623.0
45653,4,16,115,5671.0
45659,5,21,159,7470.0
45660,5,18,138,693.0
45667,3,13,93,2819.0
45668,5,21,163,8515.0
45669,4,15,109,4940.0
45671,2,8,48,26.0
45672,2,8,51,1133.0
45683,3,14,106,3551.0
45691,3,14,101,3285.0
45693,3,14,101,3285.0
45707,2,8,51,1061.0
45708,3,14,103,3354.0
45709,5,21,163,8340.0
45710,2,8,51,1657.0
45711,3,14,106,3551.0
45714,3,14,105,3503.0
45718,4,15,109,3945.0
45725,4,15,109,535.0
45728,4,15,109,1434.0
45732,2,8,51,736.0
45734,3,14,103,3354.0
45735,2,8,51,1133.0
45739,4,15,109,1434.0
45740,3,14,106,3551.0
45750,3,0,62,2253.0
45751,3,11,69,2282.0
45753,3,12,89,2623.0
45757,4,15,109,535.0
45758,2,8,48,339.0
45760,2,8,51,1133.0
45767,2,8,51,1133.0
45768,2,8,51,1133.0
45769,5,21,163,781.0
45770,5,21,163,426.0
45774,4,15,109,535.0
45778,2,8,51,698.0
45781,2,8,51,1133.0
45783,3,11,69,2266.0
45785,3,14,105,3435.0
45786,5,19,143,6559.0
45789,3,13,93,2819.0
45790,5,17,134,6200.0
45791,5,19,144,6609.0
45792,2,8,51,1133.0
45794,4,15,109,4028.0
45798,3,13,93,2708.0
45800,2,8,51,1133.0
45804,2,8,51,1133.0
45809,2,8,51,1472.0
45817,4,15,109,4451.0
45818,4,15,109,3965.0
45820,5,21,163,426.0
45823,4,15,109,1434.0
45828,2,8,51,1133.0
45830,3,14,101,3244.0
45832,3,14,101,3013.0
45833,5,19,145,6701.0
45834,2,8,51,1133.0
45841,3,14,103,3354.0
45843,3,13,93,2833.0
45845,3,13,93,2835.0
45853,3,14,106,3551.0
45854,3,13,93,2835.0
45855,3,11,69,2282.0
45856,2,8,51,1133.0
45857,3,14,101,3273.0
45858,4,15,109,4940.0
45859,2,8,51,1133.0
45860,4,15,109,3750.0
45861,2,8,51,1133.0
45866,5,21,163,426.0
45868,4,15,109,4940.0
45869,5,21,163,426.0
45871,4,15,109,1434.0
45872,3,14,101,3098.0
45873,4,15,109,5445.0
45877,2,8,48,545.0
45878,5,17,123,5782.0
45883,3,14,101,3098.0
45886,3,13,91,2646.0
45891,5,21,163,426.0
45894,3,14,101,3285.0
45896,3,14,103,3361.0
45899,3,13,93,2690.0
45900,5,21,163,781.0
45901,3,14,103,3331.0
45902,4,15,109,1434.0
45906,3,13,97,2965.0
45907,4,15,109,4940.0
45909,4,15,109,5457.0
45912,4,15,109,4940.0
45913,4,15,109,1434.0
45914,4,15,109,5036.0
45915,4,15,109,1434.0
45921,2,8,51,1133.0
45922,3,14,103,3336.0
45924,3,14,101,3098.0
45926,3,13,93,2838.0
45929,2,8,51,1133.0
45930,3,13,93,2819.0
45932,3,12,89,2623.0
45934,2,8,51,685.0
45937,3,14,101,3265.0
45942,3,14,101,3098.0
45944,4,15,109,3709.0
45947,3,13,93,2819.0
45948,3,13,93,2665.0
45950,5,21,163,8695.0
45954,4,16,115,5600.0
45957,4,15,109,5318.0
45958,2,8,51,1552.0
45966,2,8,51,1133.0
45968,2,8,51,1847.0
45972,3,14,106,3551.0
45973,3,13,93,2819.0
45974,3,13,93,2665.0
45975,3,13,93,2738.0
45976,3,13,93,2835.0
45977,3,14,101,3260.0
45978,2,8,51,1334.0
45979,3,13,93,2835.0
45980,3,13,93,2674.0
45981,5,21,163,9031.0
45982,5,21,159,7390.0
45984,4,15,109,3687.0
45986,5,17,123,5784.0
45990,4,15,109,4940.0
45992,3,11,69,2298.0
45993,3,14,106,3551.0
45994,5,19,144,6578.0
45995,5,21,162,7893.0
46000,5,21,163,8658.0
46002,4,15,109,4917.0
46007,2,8,51,1051.0
46008,5,21,163,9009.0
46013,5,21,163,8244.0
46014,4,15,109,3687.0
46016,5,21,163,4341.0
46020,4,15,109,3687.0
46021,4,16,115,5566.0
46024,4,16,115,5506.0
46027,4,15,109,4616.0
46028,4,15,109,3981.0
46030,2,8,51,1133.0
46031,2,8,48,441.0
46037,2,8,51,1133.0
46040,4,15,109,3804.0
46043,2,8,51,1470.0
46044,4,16,115,5671.0
46048,5,21,160,7603.0
46050,3,14,103,3361.0
46053,4,15,109,535.0
46054,4,15,109,1434.0
46057,2,8,48,554.0
46059,4,15,109,4940.0
46060,2,8,51,1851.0
46062,4,15,109,3699.0
46063,4,15,109,535.0
46065,2,9,54,2209.0
46070,4,15,109,3687.0
46072,4,15,109,4930.0
46073,3,14,106,3551.0
46074,5,17,125,5954.0
46075,4,15,109,3973.0
46079,2,8,51,1783.0
46080,2,8,48,545.0
46082,5,19,142,6543.0
46084,4,15,109,3974.0
46085,5,17,123,5781.0
46093,5,21,163,426.0
46104,5,21,162,7857.0
46106,4,15,109,5135.0
46109,4,15,109,3915.0
46116,4,16,115,5556.0
46118,2,8,51,1133.0
46119,3,12,89,2623.0
46120,5,19,141,6493.0
46123,2,8,48,402.0
46124,2,8,48,452.0
46125,2,9,52,2149.0
46127,1,4,22,136.0
46132,4,15,109,3915.0
46133,3,12,88,2604.0
46140,3,11,69,2322.0
46142,3,14,101,3098.0
46145,5,21,163,743.0
46148,4,15,109,3958.0
46153,4,15,109,4303.0
46156,2,8,51,2011.0
46158,4,15,109,4303.0
46159,4,15,109,1434.0
46161,5,21,162,7724.0
46163,4,15,109,1434.0
46164,5,17,128,6073.0
46170,4,15,109,4940.0
46171,5,17,123,5771.0
46174,4,15,109,1434.0
46176,4,15,109,5011.0
46177,4,15,109,5399.0
46178,4,15,109,535.0
46181,3,14,101,3098.0
46182,4,15,109,1434.0
46192,3,11,69,2304.0
46194,5,21,163,426.0
46195,2,8,51,1133.0
46196,5,17,128,6073.0
46198,5,17,130,6117.0
46200,5,21,163,8437.0
46202,4,15,109,4333.0
46204,4,15,109,4940.0
46205,4,15,109,3915.0
46208,5,19,141,6416.0
46212,3,13,93,2708.0
46214,3,13,93,2708.0
46215,3,14,106,3551.0
46220,2,8,51,1133.0
46227,3,14,106,3551.0
46228,3,14,106,3538.0
46229,3,14,101,3071.0
46230,2,8,51,1033.0
46238,4,15,109,4262.0
46239,4,15,109,3687.0
46243,2,8,51,1897.0
46246,3,13,93,2700.0
46247,2,8,48,554.0
46248,3,14,101,3285.0
46249,2,6,38,246.0
46250,3,13,93,2682.0
46257,4,15,109,5215.0
46262,3,11,71,2350.0
46263,4,15,109,4618.0
46268,3,14,103,3367.0
46271,4,15,109,3750.0
46281,4,15,109,4940.0
46282,3,14,103,3367.0
46283,5,21,163,9009.0
46285,5,17,126,6040.0
46286,4,15,109,1434.0
46288,5,20,157,7052.0
46291,2,8,51,799.0
46293,3,14,106,3551.0
46295,5,20,151,6912.0
46311,3,14,107,3567.0
46313,5,20,157,7052.0
46315,4,15,109,5399.0
46316,2,8,51,859.0
46317,3,14,107,3586.0
46318,2,8,51,859.0
46319,3,14,101,3098.0
46323,5,21,163,8822.0
46325,4,15,109,1434.0
46328,4,15,109,4277.0
46331,2,8,51,1133.0
46332,5,21,163,9027.0
46334,2,8,51,1309.0
46339,2,8,48,478.0
46340,4,15,109,535.0
46341,5,20,155,7023.0
46342,4,15,109,1434.0
46345,4,15,109,26.0
46346,3,12,89,2623.0
46348,5,21,163,9009.0
46349,4,15,109,1434.0
46352,5,20,150,6757.0
46354,5,17,123,5755.0
46357,5,21,163,426.0
46358,3,14,101,3098.0
46361,4,16,115,5671.0
46363,2,8,51,1133.0
46374,5,17,125,5967.0
46376,3,14,106,3551.0
46379,2,8,48,410.0
46381,3,14,101,3230.0
46382,4,15,109,1434.0
46383,3,14,106,3551.0
46384,2,8,51,2045.0
46386,4,15,109,4653.0
46390,5,21,163,8353.0
46394,4,15,109,881.0
46395,2,8,51,848.0
46396,2,8,48,335.0
46399,3,11,74,2468.0
46400,2,8,51,1133.0
46401,4,15,109,1434.0
46402,4,15,109,4454.0
46410,5,17,125,5838.0
46414,4,15,109,4940.0
46416,4,15,109,1434.0
46417,5,21,163,8274.0
46421,5,18,137,6330.0
46422,3,14,101,3285.0
46423,4,15,109,3687.0
46425,2,8,51,1659.0
46430,3,14,103,3354.0
46431,4,15,109,4940.0
46433,5,21,163,8870.0
46435,2,8,48,545.0
46438,4,15,109,3915.0
46439,4,15,109,1434.0
46446,5,21,163,2134.0
46447,4,15,109,3973.0
46448,2,8,51,1552.0
46453,5,21,163,4161.0
46455,1,4,22,107.0
46460,4,15,109,3687.0
46464,4,15,109,4303.0
46466,1,4,22,107.0
46471,2,8,51,1839.0
46472,4,15,109,3687.0
46473,4,15,109,1434.0
46475,5,19,142,6542.0
46476,5,17,125,1147.0
46486,5,21,163,8626.0
46487,2,8,48,533.0
46492,4,15,109,4940.0
46497,5,21,163,8367.0
46505,2,8,48,545.0
46506,5,21,163,640.0
46509,5,21,163,1699.0
46510,5,21,163,8496.0
46512,4,16,115,5626.0
46513,4,15,109,5361.0
46516,4,15,109,3687.0
46517,5,21,163,8366.0
46519,4,15,109,1434.0
46520,5,21,163,781.0
46521,5,20,151,2035.0
46526,4,15,109,4616.0
46528,3,14,106,3551.0
46532,5,19,145,6651.0
46533,5,19,142,6517.0
46534,5,17,134,6185.0
46536,5,17,134,6190.0
46537,2,8,51,1804.0
46538,4,15,109,3981.0
46539,4,15,109,3915.0
46540,2,8,51,1552.0
46541,5,17,123,5781.0
46544,5,21,163,1346.0
46545,5,20,155,220.0
46547,2,8,51,1545.0
46549,5,21,162,7869.0
46553,2,8,51,1376.0
46554,2,8,48,554.0
46555,3,14,106,3551.0
46556,4,15,109,3915.0
46559,3,11,70,2282.0
46560,4,15,109,1434.0
46561,3,14,106,3551.0
46562,5,20,150,6751.0
46566,2,8,51,1133.0
46567,5,21,158,7239.0
46568,5,21,158,7195.0
46569,5,19,143,6553.0
46571,4,15,109,4303.0
46573,2,8,51,1601.0
46574,4,15,109,1434.0
46577,4,15,109,535.0
46580,4,15,109,3976.0
46581,5,19,145,6701.0
46582,5,19,141,6416.0
46583,5,17,124,5802.0
46595,2,8,48,331.0
46598,5,21,158,7214.0
46601,4,15,109,26.0
46602,4,15,109,3915.0
46603,5,21,163,426.0
46606,1,2,9,31.0
46610,4,15,109,3750.0
46613,4,15,109,4940.0
46619,5,20,151,6867.0
46621,3,13,93,2787.0
46623,3,13,93,2739.0
46624,3,12,77,2508.0
46625,3,12,77,2496.0
46626,4,15,109,3915.0
46628,3,13,97,2956.0
46633,5,17,125,5988.0
46636,2,6,39,248.0
46638,2,8,51,1133.0
46639,2,8,51,1133.0
46640,5,19,144,6609.0
46642,2,8,48,561.0
46643,4,15,109,4473.0
46651,3,14,101,3098.0
46655,2,8,51,2012.0
46658,5,20,146,649.0
46659,4,15,109,4181.0
46662,4,15,109,1434.0
46666,4,15,109,3915.0
46671,4,15,109,1434.0
46674,5,21,162,667.0
46676,2,8,48,526.0
46679,4,15,109,4923.0
46681,3,14,101,3285.0
46683,3,14,103,3367.0
46684,2,8,51,1133.0
46687,3,13,97,2956.0
46689,2,8,48,554.0
46691,4,15,109,4940.0
46692,2,8,51,1217.0
46695,3,14,106,3551.0
46697,3,14,107,3567.0
46699,2,8,51,952.0
46701,4,15,109,3913.0
46702,3,14,103,3354.0
46703,2,8,48,319.0
46704,4,15,109,4940.0
46711,4,15,109,4940.0
46712,4,15,109,4877.0
46713,4,15,109,161.0
46715,4,15,109,3915.0
46717,3,14,98,2983.0
46718,5,21,163,8934.0
46720,2,8,51,2024.0
46721,2,8,51,279.0
46726,3,11,73,2443.0
46728,4,15,109,5011.0
46730,2,8,51,1133.0
46732,2,8,51,1133.0
